,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
4521,2022-05-19,30.900611534900104,36.30799454079262,43.172353927033626,30.900611534900104,30.900611534900104,8.862718656377714,8.862718656377714,8.862718656377714,0.02790125639993333,0.02790125639993333,0.02790125639993333,8.834817399977782,8.834817399977782,8.834817399977782,0.0,0.0,0.0,39.76333019127782
4522,2022-05-20,30.899556209627804,36.31544916046597,43.074720132227675,30.899556209627804,30.899556209627804,8.843052772362007,8.843052772362007,8.843052772362007,-0.05489747712216554,-0.05489747712216554,-0.05489747712216554,8.897950249484174,8.897950249484174,8.897950249484174,0.0,0.0,0.0,39.74260898198981
4523,2022-05-21,30.8985008843555,36.43064662441929,43.34337718753309,30.8985008843555,30.8985008843555,8.856220461227894,8.856220461227894,8.856220461227894,-0.0981414149357482,-0.0981414149357482,-0.0981414149357482,8.95436187616364,8.95436187616364,8.95436187616364,0.0,0.0,0.0,39.75472134558339
4524,2022-05-22,30.897445559083202,36.78281844355722,43.38422844343973,30.897445559083202,30.897445559083202,8.968183072222445,8.968183072222445,8.968183072222445,-0.03547155667704875,-0.03547155667704875,-0.03547155667704875,9.003654628899495,9.003654628899495,9.003654628899495,0.0,0.0,0.0,39.86562863130565
4525,2022-05-23,30.896390233810894,36.4843176930775,43.63244599634557,30.896390233810894,30.896390233810894,9.071948097080975,9.071948097080975,9.071948097080975,0.02646921011147361,0.02646921011147361,0.02646921011147361,9.0454788869695,9.0454788869695,9.0454788869695,0.0,0.0,0.0,39.96833833089187
4526,2022-05-24,30.895334908538597,36.86427649211449,43.306111206250975,30.895334908538597,30.895334908538597,9.173219753998495,9.173219753998495,9.173219753998495,0.09368299136643633,0.09368299136643633,0.09368299136643633,9.07953676263206,9.07953676263206,9.07953676263206,0.0,0.0,0.0,40.068554662537096
4527,2022-05-25,30.894279583266297,36.51849586997929,43.43269570421137,30.894279583266297,30.894279583266297,9.146042068974175,9.146042068974175,9.146042068974175,0.04045699085707519,0.04045699085707519,0.04045699085707519,9.105585078117102,9.105585078117102,9.105585078117102,0.0,0.0,0.0,40.04032165224047
4528,2022-05-26,30.893224257993992,36.78335496032472,43.56966336480829,30.893224257993992,30.893224257993992,9.151338828590196,9.151338828590196,9.151338828590196,0.027901256400090058,0.027901256400090058,0.027901256400090058,9.123437572190106,9.123437572190106,9.123437572190106,0.0,0.0,0.0,40.04456308658419
4529,2022-05-27,30.89216893272169,36.37693557714538,43.670163374002655,30.89216893272169,30.89216893272169,9.07806882275082,9.07806882275082,9.07806882275082,-0.05489747712218893,-0.05489747712218893,-0.05489747712218893,9.132966299873008,9.132966299873008,9.132966299873008,0.0,0.0,0.0,39.97023775547251
4530,2022-05-28,30.891113607449395,36.6247760177779,43.41421940057778,30.891113607449395,30.891113607449395,9.035960783722052,9.035960783722052,9.035960783722052,-0.09814141493590639,-0.09814141493590639,-0.09814141493590639,9.134102198657958,9.134102198657958,9.134102198657958,0.0,0.0,0.0,39.927074391171445
4531,2022-05-29,30.89005828217709,36.56408231734532,43.38604252030352,30.89005828217709,30.89005828217709,9.091363248950715,9.091363248950715,9.091363248950715,-0.03547155667731622,-0.03547155667731622,-0.03547155667731622,9.126834805628032,9.126834805628032,9.126834805628032,0.0,0.0,0.0,39.98142153112781
4532,2022-05-30,30.88900295690479,36.617369640508066,43.261138734561165,30.88900295690479,30.88900295690479,9.13768033229597,9.13768033229597,9.13768033229597,0.026469210111452868,0.026469210111452868,0.026469210111452868,9.111211122184516,9.111211122184516,9.111211122184516,0.0,0.0,0.0,40.02668328920076
