,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2010-01-01,33.324054,27.618919257939385,31.91973812497726,33.324054,33.324054,-3.5567640676403958,-3.5567640676403958,-3.5567640676403958,0.08100507555962655,0.08100507555962655,0.08100507555962655,-3.6377691432000216,-3.6377691432000216,-3.6377691432000216,0.0,0.0,0.0,29.767289932359603
1,2010-01-02,33.31772484425597,27.355984080221667,31.73704506715708,33.31772484425597,33.31772484425597,-3.6386720198624074,-3.6386720198624074,-3.6386720198624074,0.0021428314412825075,0.0021428314412825075,0.0021428314412825075,-3.6408148513036904,-3.6408148513036904,-3.6408148513036904,0.0,0.0,0.0,29.679052824393562
2,2010-01-03,33.31139568851195,27.665009361305472,31.893495326185345,33.31139568851195,33.31139568851195,-3.6461828516442,-3.6461828516442,-3.6461828516442,-0.0015201597845645788,-0.0015201597845645788,-0.0015201597845645788,-3.6446626918596357,-3.6446626918596357,-3.6446626918596357,0.0,0.0,0.0,29.665212836867752
3,2010-01-04,33.305066532767924,27.47249665845001,31.825091816955666,33.305066532767924,33.305066532767924,-3.7020632183795397,-3.7020632183795397,-3.7020632183795397,-0.052996948949409886,-0.052996948949409886,-0.052996948949409886,-3.6490662694301297,-3.6490662694301297,-3.6490662694301297,0.0,0.0,0.0,29.603003314388385
4,2010-01-05,33.2987373770239,27.519494556731342,31.716842363412052,33.2987373770239,33.2987373770239,-3.6006077008933026,-3.6006077008933026,-3.6006077008933026,0.05312150924769457,0.05312150924769457,0.05312150924769457,-3.653729210140997,-3.653729210140997,-3.653729210140997,0.0,0.0,0.0,29.698129676130595
5,2010-01-06,33.29240822127987,27.34368887117424,31.686928714020187,33.29240822127987,33.29240822127987,-3.6850291640798454,-3.6850291640798454,-3.6850291640798454,-0.026714973514395435,-0.026714973514395435,-0.026714973514395435,-3.65831419056545,-3.65831419056545,-3.65831419056545,0.0,0.0,0.0,29.607379057200024
6,2010-01-07,33.28607906553585,27.351113412982844,31.60635522525392,33.28607906553585,33.28607906553585,-3.7174904188082682,-3.7174904188082682,-3.7174904188082682,-0.055037334000178725,-0.055037334000178725,-0.055037334000178725,-3.6624530848080896,-3.6624530848080896,-3.6624530848080896,0.0,0.0,0.0,29.568588646727584
7,2010-01-08,33.279749909791825,27.398028043321325,31.630569511271027,33.279749909791825,33.279749909791825,-3.58475282525077,-3.58475282525077,-3.58475282525077,0.08100507555952126,0.08100507555952126,0.08100507555952126,-3.665757900810291,-3.665757900810291,-3.665757900810291,0.0,0.0,0.0,29.694997084541054
8,2010-01-09,33.2734207540478,27.506138043739742,31.84372729783503,33.2734207540478,33.2734207540478,-3.6656893262690615,-3.6656893262690615,-3.6656893262690615,0.0021428314412038534,0.0021428314412038534,0.0021428314412038534,-3.6678321577102655,-3.6678321577102655,-3.6678321577102655,0.0,0.0,0.0,29.607731427778738
9,2010-01-10,33.26709159830377,27.47795023092588,31.604429903264514,33.26709159830377,33.26709159830377,-3.669802507634016,-3.669802507634016,-3.669802507634016,-0.001520159784611675,-0.001520159784611675,-0.001520159784611675,-3.668282347849404,-3.668282347849404,-3.668282347849404,0.0,0.0,0.0,29.597289090669754
10,2010-01-11,33.26076244255975,27.450189101596415,31.629527389945263,33.26076244255975,33.26076244255975,-3.719726078795598,-3.719726078795598,-3.719726078795598,-0.05299694894964779,-0.05299694894964779,-0.05299694894964779,-3.666729129845951,-3.666729129845951,-3.666729129845951,0.0,0.0,0.0,29.541036363764153
11,2010-01-12,33.254433286815726,27.477478299087412,31.746503984383292,33.254433286815726,33.254433286815726,-3.6096964035909904,-3.6096964035909904,-3.6096964035909904,0.0531215092473701,0.0531215092473701,0.0531215092473701,-3.662817912838361,-3.662817912838361,-3.662817912838361,0.0,0.0,0.0,29.644736883224734
12,2010-01-13,33.2481041310717,27.515232671617976,31.566409573627542,33.2481041310717,33.2481041310717,-3.682943489499963,-3.682943489499963,-3.682943489499963,-0.026714973514379174,-0.026714973514379174,-0.026714973514379174,-3.6562285159855836,-3.6562285159855836,-3.6562285159855836,0.0,0.0,0.0,29.565160641571737
13,2010-01-14,33.24177497532767,27.3284319878262,31.67002683436134,33.24177497532767,33.24177497532767,-3.701720954744804,-3.701720954744804,-3.701720954744804,-0.05503733400019993,-0.05503733400019993,-0.05503733400019993,-3.646683620744604,-3.646683620744604,-3.646683620744604,0.0,0.0,0.0,29.54005402058287
14,2010-01-15,33.23544581958365,27.37083969219607,31.6803446335008,33.23544581958365,33.23544581958365,-3.5529506996185765,-3.5529506996185765,-3.5529506996185765,0.08100507555962042,0.08100507555962042,0.08100507555962042,-3.633955775178197,-3.633955775178197,-3.633955775178197,0.0,0.0,0.0,29.682495119965076
15,2010-01-16,33.229116663839626,27.59073337321386,31.73435848786943,33.229116663839626,33.229116663839626,-3.615729926772795,-3.615729926772795,-3.615729926772795,0.0021428314412092427,0.0021428314412092427,0.0021428314412092427,-3.6178727582140042,-3.6178727582140042,-3.6178727582140042,0.0,0.0,0.0,29.613386737066833
16,2010-01-17,33.2227875080956,27.471441342624082,31.683267410490227,33.2227875080956,33.2227875080956,-3.599841325553282,-3.599841325553282,-3.599841325553282,-0.0015201597845093053,-0.0015201597845093053,-0.0015201597845093053,-3.5983211657687724,-3.5983211657687724,-3.5983211657687724,0.0,0.0,0.0,29.622946182542318
17,2010-01-18,33.21645835235157,27.50650052956447,31.544293216955428,33.21645835235157,33.21645835235157,-3.628245087215514,-3.628245087215514,-3.628245087215514,-0.05299694894955033,-0.05299694894955033,-0.05299694894955033,-3.5752481382659638,-3.5752481382659638,-3.5752481382659638,0.0,0.0,0.0,29.58821326513606
18,2010-01-19,33.210129196607554,27.691143941591115,31.78716671949007,33.210129196607554,33.210129196607554,-3.495539699206031,-3.495539699206031,-3.495539699206031,0.05312150924757469,0.05312150924757469,0.05312150924757469,-3.5486612084536056,-3.5486612084536056,-3.5486612084536056,0.0,0.0,0.0,29.714589497401523
19,2010-01-20,33.20380004086353,27.51047145653771,31.74265019514298,33.20380004086353,33.20380004086353,-3.545341281241654,-3.545341281241654,-3.545341281241654,-0.02671497351390675,-0.02671497351390675,-0.02671497351390675,-3.518626307727747,-3.518626307727747,-3.518626307727747,0.0,0.0,0.0,29.658458759621873
20,2010-01-21,33.1974708851195,27.556914394848103,31.597919273055922,33.1974708851195,33.1974708851195,-3.5403013605253713,-3.5403013605253713,-3.5403013605253713,-0.05503733400022113,-0.05503733400022113,-0.05503733400022113,-3.48526402652515,-3.48526402652515,-3.48526402652515,0.0,0.0,0.0,29.657169524594128
21,2010-01-22,33.19114172937548,27.81482820048496,31.970510660618768,33.19114172937548,33.19114172937548,-3.367739202437277,-3.367739202437277,-3.367739202437277,0.08100507555937024,0.08100507555937024,0.08100507555937024,-3.448744277996647,-3.448744277996647,-3.448744277996647,0.0,0.0,0.0,29.823402526938203
22,2010-01-23,33.184812573631454,27.52817378682248,31.848867023646992,33.184812573631454,33.184812573631454,-3.4071367310348877,-3.4071367310348877,-3.4071367310348877,0.0021428314412104505,0.0021428314412104505,0.0021428314412104505,-3.409279562476098,-3.409279562476098,-3.409279562476098,0.0,0.0,0.0,29.777675842596565
